file_name,transition,score
03_CRW2R_RR_V3_channel_4_tx3.mat,CRW2R,1
04_CRW2R_RR_V1_channel_1_tx1.mat,CRW2R,4
04_CRW2R_RR_V1_channel_1_tx2.mat,CRW2R,4
04_CRW2R_RR_V1_channel_1_tx3.mat,CRW2R,4
04_CRW2R_RR_V1_channel_2_tx1.mat,CRW2R,4
04_CRW2R_RR_V1_channel_2_tx2.mat,CRW2R,4
04_CRW2R_RR_V1_channel_2_tx3.mat,CRW2R,4
04_CRW2R_RR_V1_channel_3_tx1.mat,CRW2R,4
04_CRW2R_RR_V1_channel_3_tx2.mat,CRW2R,4
04_CRW2R_RR_V1_channel_3_tx3.mat,CRW2R,4
04_CRW2R_RR_V1_channel_4_tx1.mat,CRW2R,4
04_CRW2R_RR_V1_channel_4_tx2.mat,CRW2R,4
04_CRW2R_RR_V1_channel_4_tx3.mat,CRW2R,4
04_CRW2R_RR_V2_channel_1_tx1.mat,CRW2R,4
04_CRW2R_RR_V2_channel_1_tx2.mat,CRW2R,4
04_CRW2R_RR_V2_channel_1_tx3.mat,CRW2R,4
04_CRW2R_RR_V2_channel_2_tx1.mat,CRW2R,4
04_CRW2R_RR_V2_channel_2_tx2.mat,CRW2R,4
04_CRW2R_RR_V2_channel_2_tx3.mat,CRW2R,4
04_CRW2R_RR_V2_channel_3_tx1.mat,CRW2R,4
04_CRW2R_RR_V2_channel_3_tx2.mat,CRW2R,4
04_CRW2R_RR_V2_channel_3_tx3.mat,CRW2R,4
04_CRW2R_RR_V2_channel_4_tx1.mat,CRW2R,4
04_CRW2R_RR_V2_channel_4_tx2.mat,CRW2R,4
04_CRW2R_RR_V2_channel_4_tx3.mat,CRW2R,4
04_CRW2R_RR_V3_channel_1_tx1.mat,CRW2R,4
04_CRW2R_RR_V3_channel_1_tx2.mat,CRW2R,4
04_CRW2R_RR_V3_channel_1_tx3.mat,CRW2R,4
04_CRW2R_RR_V3_channel_2_tx1.mat,CRW2R,4
04_CRW2R_RR_V3_channel_2_tx2.mat,CRW2R,4
04_CRW2R_RR_V3_channel_2_tx3.mat,CRW2R,4
04_CRW2R_RR_V3_channel_3_tx1.mat,CRW2R,4
04_CRW2R_RR_V3_channel_3_tx2.mat,CRW2R,4
04_CRW2R_RR_V3_channel_3_tx3.mat,CRW2R,4
04_CRW2R_RR_V3_channel_4_tx1.mat,CRW2R,4
04_CRW2R_RR_V3_channel_4_tx2.mat,CRW2R,4
04_CRW2R_RR_V3_channel_4_tx3.mat,CRW2R,4
05_CRW2R_RR_V1_channel_1_tx1.mat,CRW2R,1
05_CRW2R_RR_V1_channel_1_tx2.mat,CRW2R,1
05_CRW2R_RR_V1_channel_1_tx3.mat,CRW2R,2
05_CRW2R_RR_V1_channel_2_tx1.mat,CRW2R,1
05_CRW2R_RR_V1_channel_2_tx2.mat,CRW2R,1
05_CRW2R_RR_V1_channel_2_tx3.mat,CRW2R,2
05_CRW2R_RR_V1_channel_3_tx1.mat,CRW2R,1
05_CRW2R_RR_V1_channel_3_tx2.mat,CRW2R,1
05_CRW2R_RR_V1_channel_3_tx3.mat,CRW2R,2
05_CRW2R_RR_V1_channel_4_tx1.mat,CRW2R,1
05_CRW2R_RR_V1_channel_4_tx2.mat,CRW2R,1
05_CRW2R_RR_V1_channel_4_tx3.mat,CRW2R,2
05_CRW2R_RR_V2_channel_1_tx1.mat,CRW2R,1
05_CRW2R_RR_V2_channel_1_tx2.mat,CRW2R,2
05_CRW2R_RR_V2_channel_1_tx3.mat,CRW2R,2
05_CRW2R_RR_V2_channel_2_tx1.mat,CRW2R,1
05_CRW2R_RR_V2_channel_2_tx2.mat,CRW2R,2
05_CRW2R_RR_V2_channel_2_tx3.mat,CRW2R,2
05_CRW2R_RR_V2_channel_3_tx1.mat,CRW2R,1
05_CRW2R_RR_V2_channel_3_tx2.mat,CRW2R,2
05_CRW2R_RR_V2_channel_3_tx3.mat,CRW2R,2
05_CRW2R_RR_V2_channel_4_tx1.mat,CRW2R,1
05_CRW2R_RR_V2_channel_4_tx2.mat,CRW2R,2
05_CRW2R_RR_V2_channel_4_tx3.mat,CRW2R,2
05_CRW2R_RR_V3_channel_1_tx1.mat,CRW2R,1
05_CRW2R_RR_V3_channel_1_tx2.mat,CRW2R,1
05_CRW2R_RR_V3_channel_1_tx3.mat,CRW2R,1
05_CRW2R_RR_V3_channel_2_tx1.mat,CRW2R,1
05_CRW2R_RR_V3_channel_2_tx2.mat,CRW2R,1
05_CRW2R_RR_V3_channel_2_tx3.mat,CRW2R,1
05_CRW2R_RR_V3_channel_3_tx1.mat,CRW2R,1
05_CRW2R_RR_V3_channel_3_tx2.mat,CRW2R,1
05_CRW2R_RR_V3_channel_3_tx3.mat,CRW2R,1
05_CRW2R_RR_V3_channel_4_tx1.mat,CRW2R,1
05_CRW2R_RR_V3_channel_4_tx2.mat,CRW2R,1
05_CRW2R_RR_V3_channel_4_tx3.mat,CRW2R,1
08_CRW2R_RR_V1_channel_1_tx1.mat,CRW2R,0
08_CRW2R_RR_V1_channel_1_tx2.mat,CRW2R,2
08_CRW2R_RR_V1_channel_1_tx3.mat,CRW2R,1
08_CRW2R_RR_V1_channel_2_tx1.mat,CRW2R,0
08_CRW2R_RR_V1_channel_2_tx2.mat,CRW2R,2
08_CRW2R_RR_V1_channel_2_tx3.mat,CRW2R,1
08_CRW2R_RR_V1_channel_3_tx1.mat,CRW2R,0
08_CRW2R_RR_V1_channel_3_tx2.mat,CRW2R,2
08_CRW2R_RR_V1_channel_3_tx3.mat,CRW2R,1
08_CRW2R_RR_V1_channel_4_tx1.mat,CRW2R,0
08_CRW2R_RR_V1_channel_4_tx2.mat,CRW2R,2
08_CRW2R_RR_V1_channel_4_tx3.mat,CRW2R,1
08_CRW2R_RR_V2_channel_1_tx1.mat,CRW2R,1
08_CRW2R_RR_V2_channel_1_tx2.mat,CRW2R,2
08_CRW2R_RR_V2_channel_1_tx3.mat,CRW2R,2
08_CRW2R_RR_V2_channel_2_tx1.mat,CRW2R,1
08_CRW2R_RR_V2_channel_2_tx2.mat,CRW2R,2
08_CRW2R_RR_V2_channel_2_tx3.mat,CRW2R,2
08_CRW2R_RR_V2_channel_3_tx1.mat,CRW2R,1
08_CRW2R_RR_V2_channel_3_tx2.mat,CRW2R,2
08_CRW2R_RR_V2_channel_3_tx3.mat,CRW2R,2
08_CRW2R_RR_V2_channel_4_tx1.mat,CRW2R,1
08_CRW2R_RR_V2_channel_4_tx2.mat,CRW2R,2
08_CRW2R_RR_V2_channel_4_tx3.mat,CRW2R,2
08_CRW2R_RR_V3_channel_1_tx1.mat,CRW2R,1
08_CRW2R_RR_V3_channel_1_tx2.mat,CRW2R,1
08_CRW2R_RR_V3_channel_1_tx3.mat,CRW2R,0
08_CRW2R_RR_V3_channel_2_tx1.mat,CRW2R,1
08_CRW2R_RR_V3_channel_2_tx2.mat,CRW2R,1
08_CRW2R_RR_V3_channel_2_tx3.mat,CRW2R,0
08_CRW2R_RR_V3_channel_3_tx1.mat,CRW2R,1
08_CRW2R_RR_V3_channel_3_tx2.mat,CRW2R,1
08_CRW2R_RR_V3_channel_3_tx3.mat,CRW2R,0
08_CRW2R_RR_V3_channel_4_tx1.mat,CRW2R,1
08_CRW2R_RR_V3_channel_4_tx2.mat,CRW2R,1
08_CRW2R_RR_V3_channel_4_tx3.mat,CRW2R,0
10_CRW2R_RR_V1_channel_1_tx1.mat,CRW2R,1
10_CRW2R_RR_V1_channel_1_tx2.mat,CRW2R,1
10_CRW2R_RR_V1_channel_1_tx3.mat,CRW2R,2
10_CRW2R_RR_V1_channel_2_tx1.mat,CRW2R,1
10_CRW2R_RR_V1_channel_2_tx2.mat,CRW2R,1
10_CRW2R_RR_V1_channel_2_tx3.mat,CRW2R,2
10_CRW2R_RR_V1_channel_3_tx1.mat,CRW2R,1
10_CRW2R_RR_V1_channel_3_tx2.mat,CRW2R,1
10_CRW2R_RR_V1_channel_3_tx3.mat,CRW2R,2
10_CRW2R_RR_V1_channel_4_tx1.mat,CRW2R,1
10_CRW2R_RR_V1_channel_4_tx2.mat,CRW2R,1
10_CRW2R_RR_V1_channel_4_tx3.mat,CRW2R,2
10_CRW2R_RR_V2_channel_1_tx1.mat,CRW2R,1
10_CRW2R_RR_V2_channel_1_tx2.mat,CRW2R,1
10_CRW2R_RR_V2_channel_1_tx3.mat,CRW2R,1
10_CRW2R_RR_V2_channel_2_tx1.mat,CRW2R,1
10_CRW2R_RR_V2_channel_2_tx2.mat,CRW2R,1
10_CRW2R_RR_V2_channel_2_tx3.mat,CRW2R,1
10_CRW2R_RR_V2_channel_3_tx1.mat,CRW2R,1
10_CRW2R_RR_V2_channel_3_tx2.mat,CRW2R,1
10_CRW2R_RR_V2_channel_3_tx3.mat,CRW2R,1
10_CRW2R_RR_V2_channel_4_tx1.mat,CRW2R,1
10_CRW2R_RR_V2_channel_4_tx2.mat,CRW2R,1
10_CRW2R_RR_V2_channel_4_tx3.mat,CRW2R,1
10_CRW2R_RR_V3_channel_1_tx1.mat,CRW2R,2
10_CRW2R_RR_V3_channel_1_tx2.mat,CRW2R,2
10_CRW2R_RR_V3_channel_1_tx3.mat,CRW2R,1
10_CRW2R_RR_V3_channel_2_tx1.mat,CRW2R,2
10_CRW2R_RR_V3_channel_2_tx2.mat,CRW2R,2
10_CRW2R_RR_V3_channel_2_tx3.mat,CRW2R,1
10_CRW2R_RR_V3_channel_3_tx1.mat,CRW2R,2
10_CRW2R_RR_V3_channel_3_tx2.mat,CRW2R,2
10_CRW2R_RR_V3_channel_3_tx3.mat,CRW2R,1
10_CRW2R_RR_V3_channel_4_tx1.mat,CRW2R,2
10_CRW2R_RR_V3_channel_4_tx2.mat,CRW2R,2
10_CRW2R_RR_V3_channel_4_tx3.mat,CRW2R,1
12_CRW2R_RR_V1_channel_1_tx1.mat,CRW2R,1
12_CRW2R_RR_V1_channel_1_tx2.mat,CRW2R,2
12_CRW2R_RR_V1_channel_1_tx3.mat,CRW2R,2
12_CRW2R_RR_V1_channel_2_tx1.mat,CRW2R,1
12_CRW2R_RR_V1_channel_2_tx2.mat,CRW2R,2
12_CRW2R_RR_V1_channel_2_tx3.mat,CRW2R,2
12_CRW2R_RR_V1_channel_3_tx1.mat,CRW2R,1
12_CRW2R_RR_V1_channel_3_tx2.mat,CRW2R,2
12_CRW2R_RR_V1_channel_3_tx3.mat,CRW2R,2
12_CRW2R_RR_V1_channel_4_tx1.mat,CRW2R,1
12_CRW2R_RR_V1_channel_4_tx2.mat,CRW2R,2
12_CRW2R_RR_V1_channel_4_tx3.mat,CRW2R,2
12_CRW2R_RR_V2_channel_1_tx1.mat,CRW2R,2
12_CRW2R_RR_V2_channel_1_tx2.mat,CRW2R,2
12_CRW2R_RR_V2_channel_1_tx3.mat,CRW2R,2
12_CRW2R_RR_V2_channel_2_tx1.mat,CRW2R,2
12_CRW2R_RR_V2_channel_2_tx2.mat,CRW2R,2
12_CRW2R_RR_V2_channel_2_tx3.mat,CRW2R,2
12_CRW2R_RR_V2_channel_3_tx1.mat,CRW2R,2
12_CRW2R_RR_V2_channel_3_tx2.mat,CRW2R,2
12_CRW2R_RR_V2_channel_3_tx3.mat,CRW2R,2
12_CRW2R_RR_V2_channel_4_tx1.mat,CRW2R,2
12_CRW2R_RR_V2_channel_4_tx2.mat,CRW2R,2
12_CRW2R_RR_V2_channel_4_tx3.mat,CRW2R,2
12_CRW2R_RR_V3_channel_1_tx1.mat,CRW2R,3
12_CRW2R_RR_V3_channel_1_tx2.mat,CRW2R,3
12_CRW2R_RR_V3_channel_1_tx3.mat,CRW2R,2
12_CRW2R_RR_V3_channel_2_tx1.mat,CRW2R,3
12_CRW2R_RR_V3_channel_2_tx2.mat,CRW2R,3
12_CRW2R_RR_V3_channel_2_tx3.mat,CRW2R,2
12_CRW2R_RR_V3_channel_3_tx1.mat,CRW2R,3
12_CRW2R_RR_V3_channel_3_tx2.mat,CRW2R,3
12_CRW2R_RR_V3_channel_3_tx3.mat,CRW2R,2
12_CRW2R_RR_V3_channel_4_tx1.mat,CRW2R,3
12_CRW2R_RR_V3_channel_4_tx2.mat,CRW2R,3
12_CRW2R_RR_V3_channel_4_tx3.mat,CRW2R,2
13_CRW2R_RR_V1_channel_1_tx1.mat,CRW2R,4
13_CRW2R_RR_V1_channel_1_tx2.mat,CRW2R,3
13_CRW2R_RR_V1_channel_1_tx3.mat,CRW2R,4
13_CRW2R_RR_V1_channel_2_tx1.mat,CRW2R,4
13_CRW2R_RR_V1_channel_2_tx2.mat,CRW2R,3
13_CRW2R_RR_V1_channel_2_tx3.mat,CRW2R,4
13_CRW2R_RR_V1_channel_3_tx1.mat,CRW2R,4
13_CRW2R_RR_V1_channel_3_tx2.mat,CRW2R,3
13_CRW2R_RR_V1_channel_3_tx3.mat,CRW2R,4
13_CRW2R_RR_V1_channel_4_tx1.mat,CRW2R,4
13_CRW2R_RR_V1_channel_4_tx2.mat,CRW2R,3
13_CRW2R_RR_V1_channel_4_tx3.mat,CRW2R,4
13_CRW2R_RR_V2_channel_1_tx1.mat,CRW2R,3
13_CRW2R_RR_V2_channel_1_tx2.mat,CRW2R,4
13_CRW2R_RR_V2_channel_1_tx3.mat,CRW2R,4
13_CRW2R_RR_V2_channel_2_tx1.mat,CRW2R,3
13_CRW2R_RR_V2_channel_2_tx2.mat,CRW2R,4
13_CRW2R_RR_V2_channel_2_tx3.mat,CRW2R,4
13_CRW2R_RR_V2_channel_3_tx1.mat,CRW2R,3
13_CRW2R_RR_V2_channel_3_tx2.mat,CRW2R,4
13_CRW2R_RR_V2_channel_3_tx3.mat,CRW2R,4
13_CRW2R_RR_V2_channel_4_tx1.mat,CRW2R,3
13_CRW2R_RR_V2_channel_4_tx2.mat,CRW2R,4
13_CRW2R_RR_V2_channel_4_tx3.mat,CRW2R,4
13_CRW2R_RR_V3_channel_1_tx1.mat,CRW2R,4
13_CRW2R_RR_V3_channel_1_tx2.mat,CRW2R,4
13_CRW2R_RR_V3_channel_1_tx3.mat,CRW2R,4
13_CRW2R_RR_V3_channel_2_tx1.mat,CRW2R,4
13_CRW2R_RR_V3_channel_2_tx2.mat,CRW2R,4
13_CRW2R_RR_V3_channel_2_tx3.mat,CRW2R,4
13_CRW2R_RR_V3_channel_3_tx1.mat,CRW2R,4
13_CRW2R_RR_V3_channel_3_tx2.mat,CRW2R,4
13_CRW2R_RR_V3_channel_3_tx3.mat,CRW2R,4
13_CRW2R_RR_V3_channel_4_tx1.mat,CRW2R,4
13_CRW2R_RR_V3_channel_4_tx2.mat,CRW2R,4
13_CRW2R_RR_V3_channel_4_tx3.mat,CRW2R,4
14_CRW2R_RR_V1_channel_1_tx1.mat,CRW2R,2
14_CRW2R_RR_V1_channel_1_tx2.mat,CRW2R,3
14_CRW2R_RR_V1_channel_1_tx3.mat,CRW2R,3
14_CRW2R_RR_V1_channel_2_tx1.mat,CRW2R,2
14_CRW2R_RR_V1_channel_2_tx2.mat,CRW2R,3
14_CRW2R_RR_V1_channel_2_tx3.mat,CRW2R,3
14_CRW2R_RR_V1_channel_3_tx1.mat,CRW2R,2
14_CRW2R_RR_V1_channel_3_tx2.mat,CRW2R,3
14_CRW2R_RR_V1_channel_3_tx3.mat,CRW2R,3
14_CRW2R_RR_V1_channel_4_tx1.mat,CRW2R,2
14_CRW2R_RR_V1_channel_4_tx2.mat,CRW2R,3
14_CRW2R_RR_V1_channel_4_tx3.mat,CRW2R,3
14_CRW2R_RR_V2_channel_1_tx1.mat,CRW2R,3
14_CRW2R_RR_V2_channel_1_tx2.mat,CRW2R,4
14_CRW2R_RR_V2_channel_1_tx3.mat,CRW2R,2
14_CRW2R_RR_V2_channel_2_tx1.mat,CRW2R,3
14_CRW2R_RR_V2_channel_2_tx2.mat,CRW2R,4
14_CRW2R_RR_V2_channel_2_tx3.mat,CRW2R,2
14_CRW2R_RR_V2_channel_3_tx1.mat,CRW2R,3
14_CRW2R_RR_V2_channel_3_tx2.mat,CRW2R,4
14_CRW2R_RR_V2_channel_3_tx3.mat,CRW2R,2
14_CRW2R_RR_V2_channel_4_tx1.mat,CRW2R,3
14_CRW2R_RR_V2_channel_4_tx2.mat,CRW2R,4
14_CRW2R_RR_V2_channel_4_tx3.mat,CRW2R,2
14_CRW2R_RR_V3_channel_1_tx1.mat,CRW2R,3
14_CRW2R_RR_V3_channel_1_tx2.mat,CRW2R,3
14_CRW2R_RR_V3_channel_1_tx3.mat,CRW2R,3
14_CRW2R_RR_V3_channel_2_tx1.mat,CRW2R,3
14_CRW2R_RR_V3_channel_2_tx2.mat,CRW2R,3
14_CRW2R_RR_V3_channel_2_tx3.mat,CRW2R,3
14_CRW2R_RR_V3_channel_3_tx1.mat,CRW2R,3
14_CRW2R_RR_V3_channel_3_tx2.mat,CRW2R,3
14_CRW2R_RR_V3_channel_3_tx3.mat,CRW2R,3
14_CRW2R_RR_V3_channel_4_tx1.mat,CRW2R,3
14_CRW2R_RR_V3_channel_4_tx2.mat,CRW2R,3
14_CRW2R_RR_V3_channel_4_tx3.mat,CRW2R,3
15_CRW2R_RR_V1_channel_1_tx1.mat,CRW2R,2
15_CRW2R_RR_V1_channel_1_tx2.mat,CRW2R,2
15_CRW2R_RR_V1_channel_1_tx3.mat,CRW2R,3
15_CRW2R_RR_V1_channel_2_tx1.mat,CRW2R,2
15_CRW2R_RR_V1_channel_2_tx2.mat,CRW2R,2
15_CRW2R_RR_V1_channel_2_tx3.mat,CRW2R,3
15_CRW2R_RR_V1_channel_3_tx1.mat,CRW2R,2
15_CRW2R_RR_V1_channel_3_tx2.mat,CRW2R,2
15_CRW2R_RR_V1_channel_3_tx3.mat,CRW2R,3
15_CRW2R_RR_V1_channel_4_tx1.mat,CRW2R,2
15_CRW2R_RR_V1_channel_4_tx2.mat,CRW2R,2
15_CRW2R_RR_V1_channel_4_tx3.mat,CRW2R,3
15_CRW2R_RR_V2_channel_1_tx1.mat,CRW2R,2
15_CRW2R_RR_V2_channel_1_tx2.mat,CRW2R,2
15_CRW2R_RR_V2_channel_1_tx3.mat,CRW2R,3
15_CRW2R_RR_V2_channel_2_tx1.mat,CRW2R,2
15_CRW2R_RR_V2_channel_2_tx2.mat,CRW2R,2
15_CRW2R_RR_V2_channel_2_tx3.mat,CRW2R,3
15_CRW2R_RR_V2_channel_3_tx1.mat,CRW2R,2
15_CRW2R_RR_V2_channel_3_tx2.mat,CRW2R,2
15_CRW2R_RR_V2_channel_3_tx3.mat,CRW2R,3
15_CRW2R_RR_V2_channel_4_tx1.mat,CRW2R,2
15_CRW2R_RR_V2_channel_4_tx2.mat,CRW2R,2
15_CRW2R_RR_V2_channel_4_tx3.mat,CRW2R,3
15_CRW2R_RR_V3_channel_1_tx1.mat,CRW2R,2
15_CRW2R_RR_V3_channel_1_tx2.mat,CRW2R,2
15_CRW2R_RR_V3_channel_1_tx3.mat,CRW2R,2
15_CRW2R_RR_V3_channel_2_tx1.mat,CRW2R,2
15_CRW2R_RR_V3_channel_2_tx2.mat,CRW2R,2
15_CRW2R_RR_V3_channel_2_tx3.mat,CRW2R,2
15_CRW2R_RR_V3_channel_3_tx1.mat,CRW2R,2
15_CRW2R_RR_V3_channel_3_tx2.mat,CRW2R,2
15_CRW2R_RR_V3_channel_3_tx3.mat,CRW2R,2
15_CRW2R_RR_V3_channel_4_tx1.mat,CRW2R,2
15_CRW2R_RR_V3_channel_4_tx2.mat,CRW2R,2
15_CRW2R_RR_V3_channel_4_tx3.mat,CRW2R,2
16_CRW2R_RR_V1_channel_1_tx1.mat,CRW2R,0
16_CRW2R_RR_V1_channel_1_tx2.mat,CRW2R,1
16_CRW2R_RR_V1_channel_1_tx3.mat,CRW2R,1
16_CRW2R_RR_V1_channel_2_tx1.mat,CRW2R,0
16_CRW2R_RR_V1_channel_2_tx2.mat,CRW2R,1
16_CRW2R_RR_V1_channel_2_tx3.mat,CRW2R,1
16_CRW2R_RR_V1_channel_3_tx1.mat,CRW2R,0
16_CRW2R_RR_V1_channel_3_tx2.mat,CRW2R,1
16_CRW2R_RR_V1_channel_3_tx3.mat,CRW2R,1
16_CRW2R_RR_V1_channel_4_tx1.mat,CRW2R,0
16_CRW2R_RR_V1_channel_4_tx2.mat,CRW2R,1
16_CRW2R_RR_V1_channel_4_tx3.mat,CRW2R,1
16_CRW2R_RR_V2_channel_1_tx1.mat,CRW2R,1
16_CRW2R_RR_V2_channel_1_tx2.mat,CRW2R,2
16_CRW2R_RR_V2_channel_1_tx3.mat,CRW2R,2
16_CRW2R_RR_V2_channel_2_tx1.mat,CRW2R,1
16_CRW2R_RR_V2_channel_2_tx2.mat,CRW2R,2
16_CRW2R_RR_V2_channel_2_tx3.mat,CRW2R,2
16_CRW2R_RR_V2_channel_3_tx1.mat,CRW2R,1
16_CRW2R_RR_V2_channel_3_tx2.mat,CRW2R,2
16_CRW2R_RR_V2_channel_3_tx3.mat,CRW2R,2
16_CRW2R_RR_V2_channel_4_tx1.mat,CRW2R,1
16_CRW2R_RR_V2_channel_4_tx2.mat,CRW2R,2
16_CRW2R_RR_V2_channel_4_tx3.mat,CRW2R,2
16_CRW2R_RR_V3_channel_1_tx1.mat,CRW2R,2
16_CRW2R_RR_V3_channel_1_tx2.mat,CRW2R,2
16_CRW2R_RR_V3_channel_1_tx3.mat,CRW2R,2
16_CRW2R_RR_V3_channel_2_tx1.mat,CRW2R,2
16_CRW2R_RR_V3_channel_2_tx2.mat,CRW2R,2
16_CRW2R_RR_V3_channel_2_tx3.mat,CRW2R,2
16_CRW2R_RR_V3_channel_3_tx1.mat,CRW2R,2
16_CRW2R_RR_V3_channel_3_tx2.mat,CRW2R,2
16_CRW2R_RR_V3_channel_3_tx3.mat,CRW2R,2
16_CRW2R_RR_V3_channel_4_tx1.mat,CRW2R,2
16_CRW2R_RR_V3_channel_4_tx2.mat,CRW2R,2
16_CRW2R_RR_V3_channel_4_tx3.mat,CRW2R,2
18_CRW2R_RR_V1_channel_1_tx1.mat,CRW2R,1
18_CRW2R_RR_V1_channel_1_tx2.mat,CRW2R,2
18_CRW2R_RR_V1_channel_1_tx3.mat,CRW2R,3
18_CRW2R_RR_V1_channel_2_tx1.mat,CRW2R,1
18_CRW2R_RR_V1_channel_2_tx2.mat,CRW2R,2
18_CRW2R_RR_V1_channel_2_tx3.mat,CRW2R,3
18_CRW2R_RR_V1_channel_3_tx1.mat,CRW2R,1
18_CRW2R_RR_V1_channel_3_tx2.mat,CRW2R,2
18_CRW2R_RR_V1_channel_3_tx3.mat,CRW2R,3
18_CRW2R_RR_V1_channel_4_tx1.mat,CRW2R,1
18_CRW2R_RR_V1_channel_4_tx2.mat,CRW2R,2
18_CRW2R_RR_V1_channel_4_tx3.mat,CRW2R,3
18_CRW2R_RR_V2_channel_1_tx1.mat,CRW2R,2
18_CRW2R_RR_V2_channel_1_tx2.mat,CRW2R,3
18_CRW2R_RR_V2_channel_1_tx3.mat,CRW2R,4
18_CRW2R_RR_V2_channel_2_tx1.mat,CRW2R,2
18_CRW2R_RR_V2_channel_2_tx2.mat,CRW2R,3
18_CRW2R_RR_V2_channel_2_tx3.mat,CRW2R,4
18_CRW2R_RR_V2_channel_3_tx1.mat,CRW2R,2
18_CRW2R_RR_V2_channel_3_tx2.mat,CRW2R,3
18_CRW2R_RR_V2_channel_3_tx3.mat,CRW2R,4
18_CRW2R_RR_V2_channel_4_tx1.mat,CRW2R,2
18_CRW2R_RR_V2_channel_4_tx2.mat,CRW2R,3
18_CRW2R_RR_V2_channel_4_tx3.mat,CRW2R,4
18_CRW2R_RR_V3_channel_1_tx1.mat,CRW2R,2
18_CRW2R_RR_V3_channel_1_tx2.mat,CRW2R,3
18_CRW2R_RR_V3_channel_1_tx3.mat,CRW2R,3
18_CRW2R_RR_V3_channel_2_tx1.mat,CRW2R,2
18_CRW2R_RR_V3_channel_2_tx2.mat,CRW2R,3
18_CRW2R_RR_V3_channel_2_tx3.mat,CRW2R,3
18_CRW2R_RR_V3_channel_3_tx1.mat,CRW2R,2
18_CRW2R_RR_V3_channel_3_tx2.mat,CRW2R,3
18_CRW2R_RR_V3_channel_3_tx3.mat,CRW2R,3
18_CRW2R_RR_V3_channel_4_tx1.mat,CRW2R,2
18_CRW2R_RR_V3_channel_4_tx2.mat,CRW2R,3
18_CRW2R_RR_V3_channel_4_tx3.mat,CRW2R,3
22_CRW2R_RR_V1_channel_1_tx1.mat,CRW2R,2
22_CRW2R_RR_V1_channel_1_tx2.mat,CRW2R,2
22_CRW2R_RR_V1_channel_1_tx3.mat,CRW2R,3
22_CRW2R_RR_V1_channel_2_tx1.mat,CRW2R,2
22_CRW2R_RR_V1_channel_2_tx2.mat,CRW2R,2
22_CRW2R_RR_V1_channel_2_tx3.mat,CRW2R,3
22_CRW2R_RR_V1_channel_3_tx1.mat,CRW2R,2
22_CRW2R_RR_V1_channel_3_tx2.mat,CRW2R,2
22_CRW2R_RR_V1_channel_3_tx3.mat,CRW2R,3
22_CRW2R_RR_V1_channel_4_tx1.mat,CRW2R,2
22_CRW2R_RR_V1_channel_4_tx2.mat,CRW2R,2
22_CRW2R_RR_V1_channel_4_tx3.mat,CRW2R,3
22_CRW2R_RR_V2_channel_1_tx1.mat,CRW2R,2
22_CRW2R_RR_V2_channel_1_tx2.mat,CRW2R,3
22_CRW2R_RR_V2_channel_1_tx3.mat,CRW2R,3
22_CRW2R_RR_V2_channel_2_tx1.mat,CRW2R,2
22_CRW2R_RR_V2_channel_2_tx2.mat,CRW2R,3
22_CRW2R_RR_V2_channel_2_tx3.mat,CRW2R,3
22_CRW2R_RR_V2_channel_3_tx1.mat,CRW2R,2
22_CRW2R_RR_V2_channel_3_tx2.mat,CRW2R,3
22_CRW2R_RR_V2_channel_3_tx3.mat,CRW2R,3
22_CRW2R_RR_V2_channel_4_tx1.mat,CRW2R,2
22_CRW2R_RR_V2_channel_4_tx2.mat,CRW2R,3
22_CRW2R_RR_V2_channel_4_tx3.mat,CRW2R,3
22_CRW2R_RR_V3_channel_1_tx1.mat,CRW2R,3
22_CRW2R_RR_V3_channel_1_tx2.mat,CRW2R,4
22_CRW2R_RR_V3_channel_1_tx3.mat,CRW2R,3
22_CRW2R_RR_V3_channel_2_tx1.mat,CRW2R,3
22_CRW2R_RR_V3_channel_2_tx2.mat,CRW2R,4
22_CRW2R_RR_V3_channel_2_tx3.mat,CRW2R,3
22_CRW2R_RR_V3_channel_3_tx1.mat,CRW2R,3
22_CRW2R_RR_V3_channel_3_tx2.mat,CRW2R,4
22_CRW2R_RR_V3_channel_3_tx3.mat,CRW2R,3
22_CRW2R_RR_V3_channel_4_tx1.mat,CRW2R,3
22_CRW2R_RR_V3_channel_4_tx2.mat,CRW2R,4
22_CRW2R_RR_V3_channel_4_tx3.mat,CRW2R,3
24_CRW2R_RR_V1_channel_1_tx1.mat,CRW2R,2
24_CRW2R_RR_V1_channel_1_tx2.mat,CRW2R,0
24_CRW2R_RR_V1_channel_1_tx3.mat,CRW2R,2
24_CRW2R_RR_V1_channel_2_tx1.mat,CRW2R,2
24_CRW2R_RR_V1_channel_2_tx2.mat,CRW2R,0
24_CRW2R_RR_V1_channel_2_tx3.mat,CRW2R,2
24_CRW2R_RR_V1_channel_3_tx1.mat,CRW2R,2
24_CRW2R_RR_V1_channel_3_tx2.mat,CRW2R,0
24_CRW2R_RR_V1_channel_3_tx3.mat,CRW2R,2
24_CRW2R_RR_V1_channel_4_tx1.mat,CRW2R,2
24_CRW2R_RR_V1_channel_4_tx2.mat,CRW2R,0
24_CRW2R_RR_V1_channel_4_tx3.mat,CRW2R,2
24_CRW2R_RR_V2_channel_1_tx1.mat,CRW2R,2
24_CRW2R_RR_V2_channel_1_tx2.mat,CRW2R,2
